image_name,label,xmin,ymin,xmax,ymax
003287.jpg,1,287,143,386,276
003288.jpg,1,239,152,313,232
003289.jpg,1,297,156,358,223
003290.jpg,1,296,148,364,214
003291.jpg,1,342,143,446,265
003292.jpg,1,212,231,300,312
003293.jpg,1,378,194,482,311
003294.jpg,1,224,184,307,294
003295.jpg,1,151,186,275,282
003296.jpg,1,213,102,288,160
003297.jpg,1,233,102,304,154
003298.jpg,1,200,108,273,170
003299.jpg,1,99,105,167,166
003300.jpg,1,319,39,562,179
003301.jpg,1,76,114,353,278
003302.jpg,1,409,129,541,216
003303.jpg,1,243,126,478,295
003304.jpg,1,108,186,205,276
003305.jpg,1,541,130,688,234
003306.jpg,1,263,126,393,215
003307.jpg,1,217,214,336,329
003308.jpg,1,340,83,527,212
003309.jpg,1,313,88,517,220
003310.jpg,1,189,46,472,371
003311.jpg,1,82,67,450,357
003312.jpg,1,297,89,574,239
003313.jpg,1,67,59,288,320
003314.jpg,1,432,106,554,183
003315.jpg,1,330,179,381,246
003316.jpg,1,267,68,496,270
003317.jpg,1,422,258,521,373
003318.jpg,1,354,236,457,351
003319.jpg,1,149,107,361,216
003320.jpg,1,171,179,425,361
003321.jpg,1,157,168,409,388
003322.jpg,1,184,91,409,228
003323.jpg,1,255,150,410,288
003324.jpg,1,356,146,498,272
003325.jpg,1,384,143,526,267
003326.jpg,1,276,148,429,280
003327.jpg,1,368,140,500,272
003328.jpg,1,239,62,535,276
003329.jpg,1,95,57,327,219
003330.jpg,1,473,78,563,164
003331.jpg,1,135,79,679,395
003332.jpg,1,373,150,467,287
003333.jpg,1,269,149,403,268
003334.jpg,1,253,207,358,330
003335.jpg,1,168,153,278,245
003336.jpg,1,183,141,282,223
003337.jpg,1,230,147,310,251
003338.jpg,1,171,149,271,232
003339.jpg,1,158,159,266,251
003340.jpg,1,143,148,229,214
003341.jpg,1,159,142,253,214
003342.jpg,1,397,171,517,258
003343.jpg,1,336,167,436,274
003344.jpg,1,498,107,622,188
003345.jpg,1,433,79,519,196
003346.jpg,1,345,54,432,152
003347.jpg,1,334,57,425,142
003348.jpg,1,307,67,400,174
003349.jpg,1,414,97,497,203
003350.jpg,1,236,136,435,287
003351.jpg,1,284,156,358,230
003352.jpg,1,248,159,333,226
003353.jpg,1,321,159,429,270
003354.jpg,1,224,142,326,239
003355.jpg,1,231,142,320,236
003356.jpg,1,181,126,259,210
003357.jpg,1,229,137,308,213
003358.jpg,1,152,159,257,243
003359.jpg,1,422,98,494,195
003360.jpg,1,228,73,320,176
003361.jpg,1,358,127,428,230
003362.jpg,1,321,190,416,292
003363.jpg,1,297,175,365,256
003364.jpg,1,309,86,458,211
003365.jpg,1,320,62,450,190
003366.jpg,1,177,101,440,339
003367.jpg,1,205,114,438,365
003368.jpg,1,300,150,383,274
003369.jpg,1,338,146,446,251
003370.jpg,1,342,163,436,260
003371.jpg,1,272,122,457,243
003372.jpg,1,269,113,440,226
003373.jpg,1,288,80,438,213
003374.jpg,1,301,66,551,248
003375.jpg,1,284,71,482,226
003376.jpg,1,253,65,481,250
003377.jpg,1,320,130,525,280
003378.jpg,1,103,66,619,361
003379.jpg,1,111,78,645,382
003380.jpg,1,169,155,496,356
003381.jpg,1,112,147,443,349
003382.jpg,1,28,142,344,312
003383.jpg,1,321,258,562,381
003384.jpg,1,88,148,410,349
003385.jpg,1,309,73,667,431
003386.jpg,1,176,130,236,200
003387.jpg,1,180,74,558,286
003388.jpg,1,75,21,594,335
003389.jpg,1,135,30,570,360
003390.jpg,1,449,134,531,214
003391.jpg,1,229,150,329,252
003392.jpg,1,328,118,598,227
003393.jpg,1,382,111,591,230
003394.jpg,1,364,142,429,196
003395.jpg,1,184,214,288,321
003396.jpg,1,228,73,433,223
003397.jpg,1,228,109,507,282
003398.jpg,1,300,131,468,306
003399.jpg,1,361,122,502,295
003400.jpg,1,163,127,417,287
003401.jpg,1,333,130,400,203
003402.jpg,1,361,114,530,256
003403.jpg,1,384,131,473,274
003404.jpg,1,434,290,502,389
003405.jpg,1,163,87,304,191
003406.jpg,1,291,106,492,250
003407.jpg,1,275,101,470,247
003408.jpg,1,237,101,364,187
003409.jpg,1,143,41,288,160
003410.jpg,1,289,96,396,184
003411.jpg,1,317,110,603,383
003412.jpg,1,170,98,561,367
003413.jpg,1,455,228,537,319
003414.jpg,1,279,182,362,264
003415.jpg,1,352,122,433,220
003416.jpg,1,251,95,342,179
003417.jpg,1,256,133,474,355
003418.jpg,1,263,110,479,335
003419.jpg,1,262,85,534,298
003420.jpg,1,267,78,460,308
003421.jpg,1,306,187,512,364
003422.jpg,1,152,109,267,220
003423.jpg,1,308,166,457,304
003424.jpg,1,257,196,476,429
003425.jpg,1,70,85,291,267
003426.jpg,1,195,67,425,280
003427.jpg,1,311,127,442,220
003428.jpg,0,365,219,422,283
003429.jpg,0,323,156,465,239
003430.jpg,0,289,168,366,210
003431.jpg,0,378,271,535,329
003432.jpg,0,436,158,496,208
003433.jpg,0,364,175,426,227
003434.jpg,0,184,182,208,214
003435.jpg,0,264,58,409,126
003436.jpg,0,337,174,460,274
003437.jpg,1,353,223,433,314
003438.jpg,0,196,227,240,307
003439.jpg,0,192,215,260,302
003440.jpg,0,304,203,361,280
003441.jpg,0,405,152,474,197
003442.jpg,0,511,144,558,183
003443.jpg,0,330,192,369,235
003444.jpg,0,177,130,320,242
003445.jpg,0,523,164,593,215
003446.jpg,0,385,98,440,138
003447.jpg,0,265,91,559,393
003448.jpg,0,284,133,389,194
003449.jpg,0,229,131,300,180
003450.jpg,0,260,122,362,176
003451.jpg,0,350,87,425,137
003452.jpg,0,323,148,518,290
003453.jpg,0,422,85,549,174
003454.jpg,0,288,34,505,162
003455.jpg,0,245,38,432,162
003456.jpg,0,99,139,279,267
003457.jpg,0,287,130,426,248
003458.jpg,0,309,146,361,178
003459.jpg,0,252,163,312,219
003460.jpg,0,295,152,398,234
003461.jpg,0,341,106,541,227
003462.jpg,0,385,74,505,140
003463.jpg,0,381,97,473,156
003464.jpg,0,291,114,412,200
003465.jpg,0,284,206,469,310
003466.jpg,0,393,97,566,234
003467.jpg,0,324,119,356,160
003468.jpg,0,155,151,227,202
003469.jpg,0,384,127,441,163
003470.jpg,0,180,94,223,125
003471.jpg,0,357,210,433,279
003472.jpg,0,394,139,484,208
003473.jpg,0,392,133,474,210
003474.jpg,0,271,127,370,207
003475.jpg,0,337,160,397,207
003476.jpg,0,360,119,454,195
003477.jpg,0,255,79,635,428
003478.jpg,0,312,125,488,243
003479.jpg,0,253,232,328,291
003480.jpg,0,400,155,430,188
003481.jpg,0,406,173,548,243
003482.jpg,0,295,120,426,191
003483.jpg,0,441,156,553,247
003484.jpg,0,293,164,341,192
003485.jpg,0,378,191,453,239
003486.jpg,0,149,129,203,186
003487.jpg,0,477,167,566,222
003488.jpg,0,277,123,380,175
003489.jpg,0,344,87,382,134
003490.jpg,0,339,146,398,204
003491.jpg,0,216,214,276,296
003492.jpg,0,244,67,348,122
003493.jpg,0,304,106,394,204
003494.jpg,0,267,109,384,192
003495.jpg,0,514,158,571,200
003496.jpg,0,365,194,430,243
003497.jpg,0,408,144,474,223
003498.jpg,0,442,131,529,199
003499.jpg,0,281,101,345,140
003500.jpg,0,428,196,601,309
003501.jpg,0,372,162,406,195
003502.jpg,0,233,125,531,302
003503.jpg,0,201,73,574,212
003504.jpg,0,303,188,431,299
003505.jpg,0,327,234,411,302
003506.jpg,0,357,99,388,125
003507.jpg,0,240,142,317,204
003508.jpg,0,324,150,404,207
003509.jpg,0,293,186,330,228
003510.jpg,0,150,116,208,167
003511.jpg,0,365,187,496,279
003512.jpg,0,118,131,295,259
003513.jpg,0,410,119,533,192
003514.jpg,0,277,221,326,283
003515.jpg,0,223,247,291,292
003516.jpg,0,418,212,561,324
003517.jpg,0,366,202,507,319
003518.jpg,0,171,131,268,204
003519.jpg,0,300,156,384,208
003520.jpg,0,74,114,223,202
003521.jpg,0,352,166,489,252
003522.jpg,0,473,243,527,317
003523.jpg,0,461,151,718,307
003524.jpg,0,235,199,437,320
003525.jpg,0,268,188,468,328
003526.jpg,0,265,195,358,296
003527.jpg,0,442,106,566,175
003528.jpg,0,462,214,488,256
003529.jpg,0,167,109,252,160
003530.jpg,0,188,133,260,180
003531.jpg,0,308,155,361,194
003532.jpg,0,312,139,369,190
003533.jpg,0,122,172,205,218
003534.jpg,0,268,320,291,365
003535.jpg,0,268,163,308,206
003536.jpg,0,470,162,542,220
003537.jpg,0,372,160,433,203
003538.jpg,0,366,187,404,234
003539.jpg,0,539,267,581,307
003540.jpg,0,478,299,510,329
003541.jpg,0,216,224,341,305
003542.jpg,0,259,125,498,286
003543.jpg,0,316,122,627,314
003544.jpg,0,285,167,442,320
003545.jpg,0,220,62,538,203
003546.jpg,0,247,168,376,251
003547.jpg,0,188,146,372,282
003548.jpg,0,319,259,346,292
003549.jpg,0,517,146,551,172
003550.jpg,0,264,179,292,212
003551.jpg,0,217,299,255,328
003552.jpg,0,207,172,299,230
003553.jpg,0,215,87,356,170
003554.jpg,0,328,98,382,154
003555.jpg,0,203,159,233,194
003556.jpg,0,207,171,244,208
003557.jpg,0,259,180,337,235
003558.jpg,0,313,222,368,263
003559.jpg,0,366,63,405,90
003560.jpg,0,349,55,412,105
003561.jpg,0,368,183,410,212
003562.jpg,0,440,191,478,240
003563.jpg,0,241,134,265,168
003564.jpg,0,396,138,436,178
003565.jpg,0,441,126,496,175
003566.jpg,0,429,135,468,190
003567.jpg,0,43,43,432,272
003568.jpg,0,465,207,570,308
003569.jpg,0,399,270,466,325
003570.jpg,0,238,254,333,313
003571.jpg,0,456,131,535,182
003572.jpg,0,384,139,464,199
003573.jpg,0,215,284,263,367
003574.jpg,0,200,259,248,316
003575.jpg,0,237,270,303,336
003576.jpg,0,240,270,292,331
003577.jpg,0,207,280,241,332
003578.jpg,0,288,270,337,333
003579.jpg,1,280,61,462,176
003580.jpg,1,161,19,429,224
003581.jpg,1,251,17,477,220
003582.jpg,1,217,63,378,170
003583.jpg,1,268,75,506,238
003584.jpg,1,430,118,513,231
003585.jpg,1,438,93,544,227
003586.jpg,1,305,109,398,229
003587.jpg,1,100,110,216,202
003588.jpg,1,86,113,211,207
003589.jpg,1,381,101,500,243
003590.jpg,1,256,82,557,351
003591.jpg,1,192,117,514,315
003592.jpg,1,300,138,551,379
003593.jpg,1,349,288,462,387
003594.jpg,1,267,57,390,155
003595.jpg,1,364,67,485,190
003596.jpg,1,309,87,551,218
003597.jpg,1,312,83,570,214
003598.jpg,1,289,103,486,271
003599.jpg,1,292,105,478,266
003600.jpg,1,284,138,340,196
003601.jpg,1,239,224,305,307
003602.jpg,1,299,188,344,244
003603.jpg,1,229,166,410,367
003604.jpg,1,220,122,422,263
003605.jpg,1,304,160,502,364
003606.jpg,1,364,251,437,323
003607.jpg,1,252,81,481,226
003608.jpg,1,257,93,437,231
003609.jpg,1,156,142,369,307
003610.jpg,1,292,105,496,332
003611.jpg,1,227,95,413,333
003612.jpg,1,209,143,433,351
003613.jpg,1,219,168,292,239
003614.jpg,1,369,166,464,246
003615.jpg,1,257,170,345,250
003616.jpg,1,249,155,358,251
003617.jpg,1,221,156,244,210
003618.jpg,1,291,164,333,224
003619.jpg,1,239,182,481,356
003620.jpg,1,277,93,400,214
003621.jpg,1,301,83,438,170
003622.jpg,1,209,73,434,304
003623.jpg,1,245,50,502,321
003624.jpg,1,409,232,623,448
003625.jpg,1,384,206,526,318
003626.jpg,1,394,229,522,319
003627.jpg,1,416,157,485,214
003628.jpg,1,171,75,323,172
003629.jpg,1,287,78,389,163
003630.jpg,1,319,81,423,165
003631.jpg,1,361,125,502,251
003632.jpg,1,247,95,370,198
003633.jpg,1,200,97,340,196
003634.jpg,1,485,151,563,216
003635.jpg,1,413,251,492,367
003636.jpg,1,384,164,496,234
003637.jpg,1,330,227,426,325
003638.jpg,1,205,87,311,178
003639.jpg,1,237,87,319,171
003640.jpg,1,309,123,466,252
003641.jpg,1,424,85,534,198
003642.jpg,1,245,74,442,228
003643.jpg,1,276,83,469,276
003644.jpg,1,328,86,538,256
003645.jpg,1,338,194,476,306
003646.jpg,1,541,183,636,292
003647.jpg,1,465,150,645,270
003648.jpg,1,253,130,418,300
003649.jpg,1,291,94,550,271
003650.jpg,1,293,110,490,283
003651.jpg,1,263,115,619,379
003652.jpg,1,203,95,618,417
003653.jpg,1,86,93,488,377
003654.jpg,1,83,90,444,311
003655.jpg,1,196,83,390,295
003656.jpg,1,287,90,527,307
003657.jpg,1,26,117,215,331
003658.jpg,1,118,86,324,308
003659.jpg,1,135,125,251,231
003660.jpg,1,148,118,259,219
003661.jpg,1,311,151,424,242
003662.jpg,1,177,95,465,244
003663.jpg,1,244,100,525,255
003664.jpg,1,269,82,542,228
003665.jpg,1,296,156,397,258
003666.jpg,1,192,163,301,286
003667.jpg,1,272,110,408,228
003668.jpg,1,303,145,388,250
003669.jpg,1,421,147,530,242
003670.jpg,1,267,111,386,196
003671.jpg,1,297,146,388,266
003672.jpg,1,74,25,555,328
003673.jpg,1,290,25,563,275
003674.jpg,1,308,77,416,151
003675.jpg,1,405,99,521,179
003676.jpg,1,281,86,368,140
003677.jpg,1,313,94,477,183
003678.jpg,1,330,110,441,211
003679.jpg,1,329,133,454,223
003680.jpg,1,287,95,404,202
003681.jpg,1,160,83,301,200
003682.jpg,1,264,151,362,280
003683.jpg,1,232,116,353,226
003684.jpg,1,300,130,444,271
003685.jpg,1,398,159,513,282
003686.jpg,1,259,109,418,272
003687.jpg,1,156,85,344,256
003688.jpg,1,208,75,392,234
003689.jpg,1,239,70,417,238
003690.jpg,1,257,85,465,340
003691.jpg,1,386,139,462,210
003692.jpg,1,295,123,361,215
003693.jpg,1,204,111,309,200
003694.jpg,1,213,55,504,236
003695.jpg,1,252,66,490,192
003696.jpg,1,148,90,354,222
003697.jpg,1,197,95,448,246
003698.jpg,1,259,94,414,236
003699.jpg,1,324,76,480,210
003700.jpg,1,380,152,465,250
003701.jpg,1,448,134,533,212
003702.jpg,1,372,99,496,202
003703.jpg,1,441,171,523,250
003704.jpg,1,418,244,521,340
003705.jpg,1,308,223,394,311
003706.jpg,1,373,223,466,337
003707.jpg,1,287,151,458,329
003708.jpg,1,269,190,297,220
003709.jpg,1,223,175,268,224
003710.jpg,1,169,121,365,287
003711.jpg,1,398,136,558,246
003712.jpg,1,183,172,297,252
003713.jpg,1,295,167,421,267
003714.jpg,1,285,162,401,263
003715.jpg,1,249,167,373,263
003716.jpg,1,144,138,264,236
003717.jpg,1,316,171,437,341
003718.jpg,1,349,154,430,224
003719.jpg,1,366,215,494,369
003720.jpg,1,457,79,599,160
003721.jpg,1,173,79,385,232
003722.jpg,1,197,61,294,155
003723.jpg,1,150,65,301,166
003724.jpg,1,176,131,238,206
003725.jpg,1,220,137,291,214
003726.jpg,1,185,150,287,230
003727.jpg,1,340,251,452,339
003728.jpg,1,317,251,426,335
003729.jpg,1,279,244,386,336
003730.jpg,1,300,243,404,328
003731.jpg,1,353,238,442,328
003732.jpg,1,374,119,466,231
003733.jpg,1,376,111,468,228
003734.jpg,1,207,121,394,327
003735.jpg,1,299,174,433,336
003736.jpg,1,249,164,337,250
003737.jpg,1,271,143,361,236
003738.jpg,1,179,163,273,228
003739.jpg,1,285,55,376,142
003740.jpg,1,384,99,482,201
003741.jpg,1,373,95,440,184
003742.jpg,1,196,87,308,166
003743.jpg,1,389,69,473,144
003744.jpg,1,354,315,460,445
003745.jpg,1,338,147,401,214
003746.jpg,1,275,151,373,230
003747.jpg,1,321,122,388,229
003748.jpg,1,158,101,212,160
003749.jpg,1,85,79,342,225
003750.jpg,1,104,65,307,207
003751.jpg,1,200,97,416,218
003752.jpg,1,223,93,355,208
003753.jpg,1,282,146,396,306
003754.jpg,1,344,122,474,290
003755.jpg,1,332,123,464,296
003756.jpg,1,359,129,478,283
003757.jpg,1,362,106,496,194
003758.jpg,1,189,133,319,215
003759.jpg,1,207,125,329,200
003760.jpg,1,213,111,346,199
003761.jpg,1,354,133,496,256
003762.jpg,1,338,142,440,250
003763.jpg,1,361,166,445,236
003764.jpg,1,396,123,470,214
003765.jpg,1,430,130,492,212
003766.jpg,1,245,102,345,282
003767.jpg,1,260,111,357,284
003768.jpg,1,144,142,264,270
003769.jpg,1,281,111,456,238
003770.jpg,1,285,152,358,230
003771.jpg,1,253,130,334,208
003772.jpg,1,253,127,348,220
003773.jpg,1,348,180,462,304
003774.jpg,1,435,158,523,246
003775.jpg,1,362,125,401,179
003776.jpg,1,416,93,452,146
003777.jpg,1,235,45,489,244
003778.jpg,1,332,65,578,242
003779.jpg,1,337,81,583,224
003780.jpg,1,248,70,489,240
003781.jpg,1,119,198,323,412
003782.jpg,1,125,210,374,447
003783.jpg,1,157,179,412,408
003784.jpg,1,165,170,425,409
003785.jpg,1,231,136,385,263
003786.jpg,1,287,134,420,240
003787.jpg,1,324,186,500,294
003788.jpg,1,281,123,420,232
003789.jpg,1,180,198,422,408
003790.jpg,1,257,208,448,361
003791.jpg,1,195,179,334,325
003792.jpg,1,303,131,402,280
003793.jpg,1,326,125,505,290
003794.jpg,1,324,118,425,238
003795.jpg,1,408,138,502,238
003796.jpg,1,260,134,348,248
003797.jpg,1,420,98,470,170
003798.jpg,1,284,90,337,153
003799.jpg,1,257,267,320,352
003800.jpg,1,321,186,408,307
003801.jpg,1,366,174,454,291
003802.jpg,1,394,180,505,320
003803.jpg,1,308,194,441,280
003804.jpg,1,300,196,409,299
003805.jpg,1,366,166,488,292
003806.jpg,1,331,223,402,319
003807.jpg,1,269,169,391,281
003808.jpg,1,368,167,446,223
003809.jpg,1,329,167,390,227
003810.jpg,1,419,155,505,234
003811.jpg,1,167,93,658,325
003812.jpg,1,157,94,643,325
003813.jpg,1,333,73,719,351
003814.jpg,1,253,53,695,341
003815.jpg,1,246,58,321,127
003816.jpg,1,495,232,547,325
003817.jpg,1,369,81,694,279
003818.jpg,1,239,93,706,371
003819.jpg,1,289,83,671,355
003820.jpg,1,201,154,263,250
003821.jpg,1,231,83,621,356
003822.jpg,1,253,95,627,355
003823.jpg,1,199,75,529,270
003824.jpg,1,90,148,168,231
003825.jpg,1,71,83,573,376
003826.jpg,1,247,155,389,317
003827.jpg,1,215,180,325,270
003828.jpg,1,296,152,409,231
003829.jpg,1,369,160,469,268
003830.jpg,1,315,140,436,294
003831.jpg,1,345,159,453,274
003832.jpg,1,187,86,280,166
003833.jpg,1,196,109,284,194
003834.jpg,1,470,82,615,166
003835.jpg,1,317,106,442,196
003836.jpg,1,354,110,417,168
003837.jpg,1,336,101,400,158
003838.jpg,1,333,107,409,164
003839.jpg,1,205,146,293,238
003840.jpg,1,228,143,328,242
003841.jpg,1,245,134,369,252
003842.jpg,1,208,130,304,219
003843.jpg,1,143,130,238,208
003844.jpg,1,99,110,204,217
003845.jpg,1,226,137,330,236
003846.jpg,1,223,54,485,220
003847.jpg,1,332,70,529,280
003848.jpg,1,211,49,530,239
003849.jpg,1,426,51,663,193
003850.jpg,1,283,77,504,210
003851.jpg,1,424,49,639,180
003852.jpg,1,346,135,429,238
003853.jpg,1,220,130,331,229
003854.jpg,1,338,236,442,320
003855.jpg,1,307,248,413,327
003856.jpg,1,301,247,417,317
003857.jpg,1,185,180,416,317
003858.jpg,1,452,190,546,256
003859.jpg,1,382,255,461,357
003860.jpg,1,343,230,420,317
003861.jpg,1,365,220,450,323
003862.jpg,1,365,224,432,316
003863.jpg,1,234,101,330,187
003864.jpg,1,187,84,292,192
003865.jpg,1,229,106,565,314
003866.jpg,1,227,113,448,306
003867.jpg,1,299,69,526,340
003868.jpg,1,244,122,358,254
003869.jpg,1,317,109,386,199
003870.jpg,1,255,95,349,172
003871.jpg,1,286,214,377,316
003872.jpg,1,497,102,546,163
003873.jpg,1,233,39,421,184
003874.jpg,1,376,159,512,315
003875.jpg,1,408,138,549,308
003876.jpg,1,235,161,400,317
003877.jpg,1,476,199,562,301
003878.jpg,1,181,204,456,383
003879.jpg,1,232,203,465,379
003880.jpg,1,311,241,389,373
003881.jpg,1,369,114,590,312
003882.jpg,1,422,140,650,325
003883.jpg,1,319,91,470,207
003884.jpg,1,279,91,420,198
003885.jpg,1,233,103,378,227
003886.jpg,1,203,143,287,227
003887.jpg,1,228,99,349,199
003888.jpg,1,392,81,498,159
003889.jpg,1,142,140,219,210
003890.jpg,1,273,102,398,175
003891.jpg,1,441,94,511,164
003892.jpg,1,250,139,480,286
003893.jpg,1,200,129,472,285
003894.jpg,1,280,156,470,278
003895.jpg,1,148,133,360,251
003896.jpg,1,425,129,504,218
003897.jpg,1,436,117,530,226
003898.jpg,1,277,199,370,301
003899.jpg,1,99,106,562,481
003900.jpg,1,142,84,558,329
003901.jpg,1,413,259,519,372
003902.jpg,1,327,254,454,372
003903.jpg,1,457,267,578,363
003904.jpg,1,217,73,413,256
003905.jpg,1,104,67,531,286
003906.jpg,1,169,80,550,260
003907.jpg,1,224,111,438,288
003908.jpg,1,91,58,488,314
003909.jpg,1,247,130,358,227
003910.jpg,1,489,142,535,210
003911.jpg,1,250,213,355,329
003912.jpg,1,458,115,530,190
003913.jpg,1,447,104,537,201
003914.jpg,1,465,101,558,196
003915.jpg,1,424,106,542,203
003916.jpg,1,490,103,589,195
003917.jpg,1,507,110,591,196
003918.jpg,1,204,81,506,243
003919.jpg,1,249,85,434,199
003920.jpg,1,173,79,493,222
003921.jpg,1,376,156,449,251
003922.jpg,1,409,150,499,241
003923.jpg,1,203,121,323,190
003924.jpg,1,204,109,330,180
003925.jpg,1,191,155,328,244
003926.jpg,1,209,195,333,268
003927.jpg,1,225,58,557,203
003928.jpg,1,257,46,489,234
003929.jpg,1,317,126,445,196
003930.jpg,1,239,94,369,190
003931.jpg,1,204,79,315,214
003932.jpg,1,384,63,496,207
003933.jpg,1,296,83,404,212
003934.jpg,1,364,118,422,198
003935.jpg,1,183,216,243,283
003936.jpg,1,94,109,201,195
003937.jpg,1,253,122,562,341
003938.jpg,1,188,218,279,288
003939.jpg,1,291,125,599,352
003940.jpg,1,134,113,240,214
003941.jpg,1,384,223,450,315
003942.jpg,1,425,106,603,267
003943.jpg,1,265,112,586,333
003944.jpg,1,309,86,493,211
003945.jpg,1,316,49,497,188
003946.jpg,1,284,89,400,180
003947.jpg,1,236,298,309,357
003948.jpg,1,346,292,406,341
003949.jpg,1,347,195,518,308
003950.jpg,1,203,135,404,321
003951.jpg,1,170,142,428,343
003952.jpg,1,229,147,457,343
003953.jpg,1,314,188,573,380
003954.jpg,1,426,130,570,240
003955.jpg,1,293,126,416,236
003956.jpg,1,393,63,488,140
003957.jpg,1,366,61,452,140
003958.jpg,1,293,59,386,134
003959.jpg,1,122,94,492,341
003960.jpg,1,299,95,420,203
003961.jpg,1,368,103,468,203
003962.jpg,1,256,78,493,268
003963.jpg,1,290,76,540,272
003964.jpg,1,245,194,336,276
003965.jpg,1,332,308,402,377
003966.jpg,1,317,207,410,274
003967.jpg,1,173,77,251,167
003968.jpg,1,282,94,421,239
003969.jpg,1,208,91,365,232
003970.jpg,1,1,114,438,302
003971.jpg,1,280,97,426,256
003972.jpg,1,196,89,357,235
003973.jpg,1,329,105,453,192
003974.jpg,1,458,94,513,147
003975.jpg,1,253,131,405,220
003976.jpg,1,157,118,288,180
003977.jpg,1,352,144,464,231
003978.jpg,1,344,143,444,223
003979.jpg,1,253,179,338,303
003980.jpg,1,195,175,313,324
003981.jpg,1,272,183,372,323
003982.jpg,1,155,86,297,200
003983.jpg,1,217,79,362,171
003984.jpg,1,319,166,378,226
003985.jpg,1,327,163,388,231
003986.jpg,1,326,154,404,215
003987.jpg,1,260,125,405,196
003988.jpg,1,251,117,389,192
003989.jpg,1,100,126,173,212
003990.jpg,1,320,78,449,224
003991.jpg,1,311,70,468,228
003992.jpg,1,95,129,173,195
003993.jpg,1,361,134,430,223
003994.jpg,1,269,94,436,238
003995.jpg,1,394,79,586,238
003996.jpg,1,171,110,357,204
003997.jpg,1,175,93,299,218
003998.jpg,1,248,139,341,256
003999.jpg,1,216,103,376,294
004000.jpg,1,241,67,370,212
004001.jpg,1,393,101,513,242
004002.jpg,1,232,294,364,417
004003.jpg,1,250,127,354,245
004004.jpg,1,336,119,422,271
004005.jpg,1,374,146,449,220
004006.jpg,1,250,78,330,154
004007.jpg,1,276,49,372,143
004008.jpg,1,211,114,394,294
004009.jpg,1,173,139,316,299
004010.jpg,1,328,200,374,250
004011.jpg,1,426,194,473,258
004012.jpg,1,389,121,530,231
004013.jpg,1,382,138,545,254
004014.jpg,1,342,103,507,254
004015.jpg,1,256,86,426,216
004016.jpg,1,288,81,488,215
004017.jpg,1,233,111,535,392
004018.jpg,1,191,105,423,265
004019.jpg,1,197,112,424,275
004020.jpg,1,309,164,448,269
004021.jpg,1,115,135,252,308
004022.jpg,1,209,115,457,307
004023.jpg,1,379,115,642,345
004024.jpg,1,279,85,605,302
004025.jpg,1,331,123,648,403
004026.jpg,1,211,83,550,363
004027.jpg,1,303,182,415,297
004028.jpg,1,340,183,536,359
004029.jpg,1,246,160,485,343
004030.jpg,1,250,98,401,204
004031.jpg,1,183,110,317,216
004032.jpg,1,449,125,534,206
004033.jpg,1,285,69,361,158
004034.jpg,1,149,204,356,347
004035.jpg,1,211,180,458,373
004036.jpg,1,251,35,428,144
004037.jpg,1,267,38,457,156
004038.jpg,1,264,34,452,143
004039.jpg,1,299,77,552,251
004040.jpg,1,294,49,525,258
004041.jpg,1,265,157,523,362
004042.jpg,1,220,58,478,194
004043.jpg,1,191,69,491,249
004044.jpg,1,248,110,540,349
004045.jpg,1,315,122,583,307
004046.jpg,1,233,41,401,286
004047.jpg,1,164,73,402,263
004048.jpg,1,255,82,409,163
004049.jpg,1,295,74,440,178
004050.jpg,1,248,102,409,198
004051.jpg,1,235,83,398,204
004052.jpg,1,281,91,404,188
004053.jpg,1,275,98,332,172
004054.jpg,1,297,95,456,208
004055.jpg,1,245,142,377,228
004056.jpg,1,398,137,513,207
004057.jpg,1,244,95,398,183
004058.jpg,1,103,166,406,459
004059.jpg,1,180,190,494,442
004060.jpg,1,144,164,425,445
004061.jpg,1,308,163,430,255
004062.jpg,1,336,165,397,253
004063.jpg,1,357,193,442,267
004064.jpg,1,366,94,437,174
004065.jpg,0,205,156,437,384
004066.jpg,1,239,91,396,240
004067.jpg,1,264,99,457,258
004068.jpg,0,408,157,501,247
004069.jpg,1,279,166,348,230
004070.jpg,0,244,109,478,263
004071.jpg,0,276,156,372,211
004072.jpg,0,256,171,348,227
004073.jpg,1,282,248,390,341
004074.jpg,1,308,140,481,264
004075.jpg,1,326,162,465,263
004076.jpg,0,428,318,492,384
004077.jpg,0,194,237,360,360
004078.jpg,0,269,173,330,212
004079.jpg,0,255,168,320,218
004080.jpg,0,240,166,338,254
004081.jpg,0,493,303,551,336
004082.jpg,0,184,123,323,278
004083.jpg,0,293,220,366,284
004084.jpg,1,234,143,411,278
004085.jpg,0,301,195,381,259
004086.jpg,0,376,183,488,268
004087.jpg,0,493,200,543,260
004088.jpg,0,279,197,409,284
004089.jpg,0,472,207,600,319
004090.jpg,0,408,208,577,341
004091.jpg,0,344,116,541,255
004092.jpg,1,107,153,327,344
004093.jpg,1,85,145,220,334
004094.jpg,1,282,145,478,294
004095.jpg,1,258,119,443,272
004096.jpg,0,364,164,539,265
004097.jpg,0,189,133,771,514
004098.jpg,0,373,167,482,243
004099.jpg,0,372,168,473,232
004100.jpg,0,287,194,346,235
004101.jpg,0,132,190,196,228
004102.jpg,1,194,157,360,284
004103.jpg,1,250,216,302,291
004104.jpg,0,345,151,420,199
004105.jpg,0,126,59,433,212
004106.jpg,0,378,119,421,151
004107.jpg,0,268,143,434,248
004108.jpg,0,440,172,529,226
